Value,attempts,intercepted,susceptible,secure
0.46,3454,0,0,0.46
0.53,3455,0,0.53,0
0.45,3456,0,0,0.45
0.51,3457,0,0.51,0
0.51,3458,0,0.51,0
0.54,3459,0,0.54,0
0.53,3460,0,0.53,0
0.54,3461,0,0.54,0
0.48,3462,0,0,0.48
0.51,3463,0,0.51,0
0.53,3464,0,0.53,0
0.38,3465,0,0,0.38
0.5,3466,0,0.5,0
0.46,3467,0,0,0.46
0.41,3468,0,0,0.41
0.57,3469,0,0.57,0
0.5,3470,0,0.5,0
0.56,3471,0,0.56,0
0.47,3472,0,0,0.47
0.51,3473,0,0.51,0
0.41,3474,0,0,0.41
0.43,3475,0,0,0.43
0.6,3476,0,0.6,0
0.48,3477,0,0,0.48
0.48,3478,0,0,0.48
0.51,3479,0,0.51,0
0.45,3480,0,0,0.45
0.41,3481,0,0,0.41
0.55,3482,0,0.55,0
0.61,3483,0,0.61,0
0.5,3484,0,0.5,0
0.58,3485,0,0.58,0
0.54,3486,0,0.54,0
0.46,3487,0,0,0.46
0.51,3488,0,0.51,0
0.57,3489,0,0.57,0
0.51,3490,0,0.51,0
0.55,3491,0,0.55,0
0.51,3492,0,0.51,0
0.5,3493,0,0.5,0
0.48,3494,0,0,0.48
0.56,3495,0,0.56,0
0.56,3496,0,0.56,0
0.47,3497,0,0,0.47
0.58,3498,0,0.58,0
0.46,3499,0,0,0.46
0.49,3500,0,0,0.49
0.51,3501,0,0.51,0
0.44,3502,0,0,0.44
0.46,3503,0,0,0.46
0.45,3504,0,0,0.45
0.56,3505,0,0.56,0
0.44,3506,0,0,0.44
0.51,3507,0,0.51,0
0.54,3508,0,0.54,0
0.57,3509,0,0.57,0
0.56,3510,0,0.56,0
0.48,3511,0,0,0.48
0.42,3512,0,0,0.42
0.49,3513,0,0,0.49
0.57,3514,0,0.57,0
0.46,3515,0,0,0.46
0.44,3516,0,0,0.44
0.47,3517,0,0,0.47
0.45,3518,0,0,0.45
0.48,3519,0,0,0.48
0.47,3520,0,0,0.47
0.47,3521,0,0,0.47
0.5,3522,0,0.5,0
0.42,3523,0,0,0.42
0.39,3524,0,0,0.39
0.49,3525,0,0,0.49
0.51,3526,0,0.51,0
0.5,3527,0,0.5,0
0.53,3528,0,0.53,0
0.42,3529,0,0,0.42
0.49,3530,0,0,0.49
0.54,3531,0,0.54,0
0.45,3532,0,0,0.45
0.43,3533,0,0,0.43
0.61,3534,0,0.61,0
0.59,3535,0,0.59,0
0.47,3536,0,0,0.47
0.48,3537,0,0,0.48
0.44,3538,0,0,0.44
0.48,3539,0,0,0.48
0.48,3540,0,0,0.48
0.44,3541,0,0,0.44
0.46,3542,0,0,0.46
0.47,3543,0,0,0.47
0.45,3544,0,0,0.45
0.53,3545,0,0.53,0
0.56,3546,0,0.56,0
0.52,3547,0,0.52,0
0.53,3548,0,0.53,0
0.51,3549,0,0.51,0
0.56,3550,0,0.56,0
0.61,3551,0,0.61,0
0.59,3552,0,0.59,0
0.47,3553,0,0,0.47
0.51,3554,0,0.51,0
0.49,3555,0,0,0.49
0.47,3556,0,0,0.47
0.54,3557,0,0.54,0
0.5,3558,0,0.5,0
0.48,3559,0,0,0.48
0.43,3560,0,0,0.43
0.39,3561,0,0,0.39
0.49,3562,0,0,0.49
0.57,3563,0,0.57,0
0.51,3564,0,0.51,0
0.53,3565,0,0.53,0
0.51,3566,0,0.51,0
0.54,3567,0,0.54,0
0.47,3568,0,0,0.47
0.47,3569,0,0,0.47
0.53,3570,0,0.53,0
0.46,3571,0,0,0.46
0.62,3572,0,0.62,0
0.43,3573,0,0,0.43
0.54,3574,0,0.54,0
0.46,3575,0,0,0.46
0.5,3576,0,0.5,0
0.47,3577,0,0,0.47
0.53,3578,0,0.53,0
0.45,3579,0,0,0.45
0.51,3580,0,0.51,0
0.54,3581,0,0.54,0
0.57,3582,0,0.57,0
0.5,3583,0,0.5,0
0.49,3584,0,0,0.49
0.55,3585,0,0.55,0
0.49,3586,0,0,0.49
0.5,3587,0,0.5,0
0.57,3588,0,0.57,0
0.51,3589,0,0.51,0
0.54,3590,0,0.54,0
0.5,3591,0,0.5,0
0.5,3592,0,0.5,0
0.5,3593,0,0.5,0
0.47,3594,0,0,0.47
0.55,3595,0,0.55,0
0.49,3596,0,0,0.49
0.53,3597,0,0.53,0
0.44,3598,0,0,0.44
0.52,3599,0,0.52,0
0.37,3600,0,0,0.37
0.54,3601,0,0.54,0
0.51,3602,0,0.51,0
0.55,3603,0,0.55,0
0.56,3604,0,0.56,0
0.47,3605,0,0,0.47
0.53,3606,0,0.53,0
0.45,3607,0,0,0.45
0.52,3608,0,0.52,0
0.52,3609,0,0.52,0
0.54,3610,0,0.54,0
0.55,3611,0,0.55,0
0.48,3612,0,0,0.48
0.48,3613,0,0,0.48
0.5,3614,0,0.5,0
0.47,3615,0,0,0.47
0.53,3616,0,0.53,0
0.38,3617,0,0,0.38
0.43,3618,0,0,0.43
0.58,3619,0,0.58,0
0.5,3620,0,0.5,0
0.54,3621,0,0.54,0
0.56,3622,0,0.56,0
0.52,3623,0,0.52,0
0.59,3624,0,0.59,0
0.55,3625,0,0.55,0
0.53,3626,0,0.53,0
0.56,3627,0,0.56,0
0.59,3628,0,0.59,0
0.52,3629,0,0.52,0
0.58,3630,0,0.58,0
0.39,3631,0,0,0.39
0.46,3632,0,0,0.46
0.56,3633,0,0.56,0
0.5,3634,0,0.5,0
0.55,3635,0,0.55,0
0.5,3636,0,0.5,0
0.42,3637,0,0,0.42
0.47,3638,0,0,0.47
0.56,3639,0,0.56,0
0.47,3640,0,0,0.47
0.48,3641,0,0,0.48
0.48,3642,0,0,0.48
0.46,3643,0,0,0.46
0.49,3644,0,0,0.49
0.53,3645,0,0.53,0
0.53,3646,0,0.53,0
0.48,3647,0,0,0.48
0.53,3648,0,0.53,0
0.49,3649,0,0,0.49
0.54,3650,0,0.54,0
0.49,3651,0,0,0.49
0.5,3652,0,0.5,0
0.56,3653,0,0.56,0
0.48,3654,0,0,0.48
0.54,3655,0,0.54,0
0.53,3656,0,0.53,0
0.53,3657,0,0.53,0
0.6,3658,0,0.6,0
0.47,3659,0,0,0.47
0.45,3660,0,0,0.45
0.49,3661,0,0,0.49
0.46,3662,0,0,0.46
0.59,3663,0,0.59,0
0.57,3664,0,0.57,0
0.4,3665,0,0,0.4
0.51,3666,0,0.51,0
0.48,3667,0,0,0.48
0.57,3668,0,0.57,0
0.5,3669,0,0.5,0
0.52,3670,0,0.52,0
0.54,3671,0,0.54,0
0.48,3672,0,0,0.48
0.53,3673,0,0.53,0
0.53,3674,0,0.53,0
0.4,3675,0,0,0.4
0.47,3676,0,0,0.47
0.51,3677,0,0.51,0
0.52,3678,0,0.52,0
0.5,3679,0,0.5,0
0.49,3680,0,0,0.49
0.41,3681,0,0,0.41
0.49,3682,0,0,0.49
0.5,3683,0,0.5,0
0.56,3684,0,0.56,0
0.53,3685,0,0.53,0
0.43,3686,0,0,0.43
0.46,3687,0,0,0.46
0.53,3688,0,0.53,0
0.48,3689,0,0,0.48
0.48,3690,0,0,0.48
0.53,3691,0,0.53,0
0.39,3692,0,0,0.39
0.46,3693,0,0,0.46
0.53,3694,0,0.53,0
0.45,3695,0,0,0.45
0.49,3696,0,0,0.49
0.57,3697,0,0.57,0
0.5,3698,0,0.5,0
0.5,3699,0,0.5,0
0.48,3700,0,0,0.48
0.5,3701,0,0.5,0
0.43,3702,0,0,0.43
0.6,3703,0,0.6,0
0.47,3704,0,0,0.47
0.51,3705,0,0.51,0
0.51,3706,0,0.51,0
0.44,3707,0,0,0.44
0.49,3708,0,0,0.49
0.45,3709,0,0,0.45
0.53,3710,0,0.53,0
0.45,3711,0,0,0.45
0.59,3712,0,0.59,0
0.51,3713,0,0.51,0
0.47,3714,0,0,0.47
0.56,3715,0,0.56,0
0.46,3716,0,0,0.46
0.51,3717,0,0.51,0
0.53,3718,0,0.53,0
0.59,3719,0,0.59,0
0.46,3720,0,0,0.46
0.62,3721,0,0.62,0
0.49,3722,0,0,0.49
0.54,3723,0,0.54,0
0.52,3724,0,0.52,0
0.54,3725,0,0.54,0
0.48,3726,0,0,0.48
0.47,3727,0,0,0.47
0.4,3728,0,0,0.4
0.47,3729,0,0,0.47
0.49,3730,0,0,0.49
0.45,3731,0,0,0.45
0.54,3732,0,0.54,0
0.53,3733,0,0.53,0
0.41,3734,0,0,0.41
0.55,3735,0,0.55,0
0.58,3736,0,0.58,0
0.53,3737,0,0.53,0
0.41,3738,0,0,0.41
0.49,3739,0,0,0.49
0.48,3740,0,0,0.48
0.49,3741,0,0,0.49
0.49,3742,0,0,0.49
0.38,3743,0,0,0.38
0.48,3744,0,0,0.48
0.57,3745,0,0.57,0
0.6,3746,0,0.6,0
0.46,3747,0,0,0.46
0.48,3748,0,0,0.48
0.54,3749,0,0.54,0
0.48,3750,0,0,0.48
0.46,3751,0,0,0.46
0.49,3752,0,0,0.49
0.53,3753,0,0.53,0
0.41,3754,0,0,0.41
0.48,3755,0,0,0.48
0.56,3756,0,0.56,0
0.57,3757,0,0.57,0
0.47,3758,0,0,0.47
0.54,3759,0,0.54,0
0.47,3760,0,0,0.47
0.56,3761,0,0.56,0
0.35,3762,0,0,0.35
0.51,3763,0,0.51,0
0.55,3764,0,0.55,0
0.56,3765,0,0.56,0
0.52,3766,0,0.52,0
0.44,3767,0,0,0.44
0.55,3768,0,0.55,0
0.56,3769,0,0.56,0
0.59,3770,0,0.59,0
0.46,3771,0,0,0.46
0.41,3772,0,0,0.41
0.53,3773,0,0.53,0
0.45,3774,0,0,0.45
0.52,3775,0,0.52,0
0.56,3776,0,0.56,0
0.47,3777,0,0,0.47
0.58,3778,0,0.58,0
0.49,3779,0,0,0.49
0.49,3780,0,0,0.49
0.46,3781,0,0,0.46
0.41,3782,0,0,0.41
0.53,3783,0,0.53,0
0.52,3784,0,0.52,0
0.51,3785,0,0.51,0
0.57,3786,0,0.57,0
0.54,3787,0,0.54,0
0.53,3788,0,0.53,0
0.46,3789,0,0,0.46
0.46,3790,0,0,0.46
0.48,3791,0,0,0.48
0.41,3792,0,0,0.41
0.49,3793,0,0,0.49
0.56,3794,0,0.56,0
0.54,3795,0,0.54,0
0.53,3796,0,0.53,0
0.48,3797,0,0,0.48
0.51,3798,0,0.51,0
0.57,3799,0,0.57,0
0.4,3800,0,0,0.4
0.48,3801,0,0,0.48
0.53,3802,0,0.53,0
0.6,3803,0,0.6,0
0.57,3804,0,0.57,0
0.5,3805,0,0.5,0
0.42,3806,0,0,0.42
0.42,3807,0,0,0.42
0.55,3808,0,0.55,0
0.55,3809,0,0.55,0
0.5,3810,0,0.5,0
0.5,3811,0,0.5,0
0.44,3812,0,0,0.44
0.46,3813,0,0,0.46
0.49,3814,0,0,0.49
0.47,3815,0,0,0.47
0.5,3816,0,0.5,0
0.45,3817,0,0,0.45
0.47,3818,0,0,0.47
0.45,3819,0,0,0.45
0.57,3820,0,0.57,0
0.54,3821,0,0.54,0
0.51,3822,0,0.51,0
0.45,3823,0,0,0.45
0.51,3824,0,0.51,0
0.57,3825,0,0.57,0
0.51,3826,0,0.51,0
0.54,3827,0,0.54,0
0.54,3828,0,0.54,0
0.54,3829,0,0.54,0
0.51,3830,0,0.51,0
0.55,3831,0,0.55,0
0.46,3832,0,0,0.46
0.48,3833,0,0,0.48
0.55,3834,0,0.55,0
0.46,3835,0,0,0.46
0.53,3836,0,0.53,0
0.57,3837,0,0.57,0
0.45,3838,0,0,0.45
0.54,3839,0,0.54,0
0.61,3840,0,0.61,0
0.51,3841,0,0.51,0
0.57,3842,0,0.57,0
0.63,3843,0,0.63,0
0.54,3844,0,0.54,0
0.47,3845,0,0,0.47
0.55,3846,0,0.55,0
0.52,3847,0,0.52,0
0.5,3848,0,0.5,0
0.49,3849,0,0,0.49
0.48,3850,0,0,0.48
0.45,3851,0,0,0.45
0.56,3852,0,0.56,0
0.53,3853,0,0.53,0
0.48,3854,0,0,0.48
0.54,3855,0,0.54,0
0.45,3856,0,0,0.45
0.6,3857,0,0.6,0
0.49,3858,0,0,0.49
0.45,3859,0,0,0.45
0.41,3860,0,0,0.41
0.5,3861,0,0.5,0
0.58,3862,0,0.58,0
0.47,3863,0,0,0.47
0.53,3864,0,0.53,0
0.46,3865,0,0,0.46
0.44,3866,0,0,0.44
0.49,3867,0,0,0.49
0.46,3868,0,0,0.46
0.49,3869,0,0,0.49
0.56,3870,0,0.56,0
0.52,3871,0,0.52,0
0.47,3872,0,0,0.47
0.51,3873,0,0.51,0
0.48,3874,0,0,0.48
0.46,3875,0,0,0.46
0.41,3876,0,0,0.41
0.5,3877,0,0.5,0
0.49,3878,0,0,0.49
0.52,3879,0,0.52,0
0.64,3880,0,0.64,0
0.5,3881,0,0.5,0
0.4,3882,0,0,0.4
0.49,3883,0,0,0.49
0.48,3884,0,0,0.48
0.48,3885,0,0,0.48
0.5,3886,0,0.5,0
0.5,3887,0,0.5,0
0.45,3888,0,0,0.45
0.5,3889,0,0.5,0
0.55,3890,0,0.55,0
0.45,3891,0,0,0.45
0.54,3892,0,0.54,0
0.45,3893,0,0,0.45
0.59,3894,0,0.59,0
0.39,3895,0,0,0.39
0.52,3896,0,0.52,0
0.49,3897,0,0,0.49
0.48,3898,0,0,0.48
0.5,3899,0,0.5,0
0.46,3900,0,0,0.46
0.5,3901,0,0.5,0
0.56,3902,0,0.56,0
0.49,3903,0,0,0.49
0.54,3904,0,0.54,0
0.42,3905,0,0,0.42
0.59,3906,0,0.59,0
0.49,3907,0,0,0.49
0.45,3908,0,0,0.45
0.48,3909,0,0,0.48
0.41,3910,0,0,0.41
0.51,3911,0,0.51,0
0.5,3912,0,0.5,0
0.47,3913,0,0,0.47
0.48,3914,0,0,0.48
0.57,3915,0,0.57,0
0.42,3916,0,0,0.42
0.42,3917,0,0,0.42
0.52,3918,0,0.52,0
0.45,3919,0,0,0.45
0.5,3920,0,0.5,0
0.55,3921,0,0.55,0
0.49,3922,0,0,0.49
0.48,3923,0,0,0.48
0.41,3924,0,0,0.41
0.53,3925,0,0.53,0
0.53,3926,0,0.53,0
0.49,3927,0,0,0.49
0.5,3928,0,0.5,0
0.59,3929,0,0.59,0
0.5,3930,0,0.5,0
0.5,3931,0,0.5,0
0.53,3932,0,0.53,0
0.49,3933,0,0,0.49
0.47,3934,0,0,0.47
0.48,3935,0,0,0.48
0.55,3936,0,0.55,0
0.44,3937,0,0,0.44
0.51,3938,0,0.51,0
0.58,3939,0,0.58,0
0.5,3940,0,0.5,0
0.53,3941,0,0.53,0
0.55,3942,0,0.55,0
0.43,3943,0,0,0.43
0.5,3944,0,0.5,0
0.45,3945,0,0,0.45
0.45,3946,0,0,0.45
0.53,3947,0,0.53,0
0.49,3948,0,0,0.49
0.53,3949,0,0.53,0
0.52,3950,0,0.52,0
0.45,3951,0,0,0.45
0.44,3952,0,0,0.44
0.5,3953,0,0.5,0
0.48,3954,0,0,0.48
0.54,3955,0,0.54,0
0.53,3956,0,0.53,0
0.5,3957,0,0.5,0
0.48,3958,0,0,0.48
0.59,3959,0,0.59,0
0.46,3960,0,0,0.46
0.6,3961,0,0.6,0
0.52,3962,0,0.52,0
0.49,3963,0,0,0.49
0.51,3964,0,0.51,0
0.36,3965,0,0,0.36
0.52,3966,0,0.52,0
0.47,3967,0,0,0.47
0.48,3968,0,0,0.48
0.58,3969,0,0.58,0
0.55,3970,0,0.55,0
0.55,3971,0,0.55,0
0.44,3972,0,0,0.44
0.48,3973,0,0,0.48
0.43,3974,0,0,0.43
0.49,3975,0,0,0.49
0.44,3976,0,0,0.44
0.51,3977,0,0.51,0
0.57,3978,0,0.57,0
0.57,3979,0,0.57,0
0.54,3980,0,0.54,0
0.43,3981,0,0,0.43
0.46,3982,0,0,0.46
0.48,3983,0,0,0.48
0.58,3984,0,0.58,0
0.53,3985,0,0.53,0
0.53,3986,0,0.53,0
0.54,3987,0,0.54,0
0.47,3988,0,0,0.47
0.51,3989,0,0.51,0
0.54,3990,0,0.54,0
0.48,3991,0,0,0.48
0.42,3992,0,0,0.42
0.47,3993,0,0,0.47
0.49,3994,0,0,0.49
0.54,3995,0,0.54,0
0.43,3996,0,0,0.43
0.48,3997,0,0,0.48
0.47,3998,0,0,0.47
0.46,3999,0,0,0.46
0.52,4000,0,0.52,0
0.46,4001,0,0,0.46
0.54,4002,0,0.54,0
0.48,4003,0,0,0.48
0.56,4004,0,0.56,0
0.4,4005,0,0,0.4
0.5,4006,0,0.5,0
0.47,4007,0,0,0.47
0.42,4008,0,0,0.42
0.5,4009,0,0.5,0
0.47,4010,0,0,0.47
0.58,4011,0,0.58,0
0.49,4012,0,0,0.49
0.5,4013,0,0.5,0
0.56,4014,0,0.56,0
0.48,4015,0,0,0.48
0.48,4016,0,0,0.48
0.57,4017,0,0.57,0
0.51,4018,0,0.51,0
0.6,4019,0,0.6,0
0.56,4020,0,0.56,0
0.55,4021,0,0.55,0
0.62,4022,0,0.62,0
0.52,4023,0,0.52,0
0.59,4024,0,0.59,0
0.51,4025,0,0.51,0
0.52,4026,0,0.52,0
0.49,4027,0,0,0.49
0.56,4028,0,0.56,0
0.51,4029,0,0.51,0
0.52,4030,0,0.52,0
0.55,4031,0,0.55,0
0.44,4032,0,0,0.44
0.52,4033,0,0.52,0
0.47,4034,0,0,0.47
0.43,4035,0,0,0.43
0.57,4036,0,0.57,0
0.47,4037,0,0,0.47
0.48,4038,0,0,0.48
0.48,4039,0,0,0.48
0.55,4040,0,0.55,0
0.45,4041,0,0,0.45
0.58,4042,0,0.58,0
0.52,4043,0,0.52,0
0.51,4044,0,0.51,0
0.45,4045,0,0,0.45
0.56,4046,0,0.56,0
0.54,4047,0,0.54,0
0.45,4048,0,0,0.45
0.51,4049,0,0.51,0
0.56,4050,0,0.56,0
0.5,4051,0,0.5,0
0.53,4052,0,0.53,0
0.54,4053,0,0.54,0
0.49,4054,0,0,0.49
0.58,4055,0,0.58,0
0.47,4056,0,0,0.47
0.59,4057,0,0.59,0
0.48,4058,0,0,0.48
0.46,4059,0,0,0.46
0.43,4060,0,0,0.43
0.48,4061,0,0,0.48
0.51,4062,0,0.51,0
0.44,4063,0,0,0.44
0.45,4064,0,0,0.45
0.48,4065,0,0,0.48
0.49,4066,0,0,0.49
0.49,4067,0,0,0.49
0.49,4068,0,0,0.49
0.52,4069,0,0.52,0
0.63,4070,0,0.63,0
0.54,4071,0,0.54,0
0.5,4072,0,0.5,0
0.46,4073,0,0,0.46
0.54,4074,0,0.54,0
0.55,4075,0,0.55,0
0.56,4076,0,0.56,0
0.5,4077,0,0.5,0
0.51,4078,0,0.51,0
0.54,4079,0,0.54,0
0.47,4080,0,0,0.47
0.45,4081,0,0,0.45
0.52,4082,0,0.52,0
0.44,4083,0,0,0.44
0.43,4084,0,0,0.43
0.5,4085,0,0.5,0
0.54,4086,0,0.54,0
0.49,4087,0,0,0.49
0.53,4088,0,0.53,0
0.58,4089,0,0.58,0
0.54,4090,0,0.54,0
0.45,4091,0,0,0.45
0.48,4092,0,0,0.48
0.51,4093,0,0.51,0
0.54,4094,0,0.54,0
0.52,4095,0,0.52,0
0.56,4096,0,0.56,0
0.58,4097,0,0.58,0
0.39,4098,0,0,0.39
0.53,4099,0,0.53,0
0.5,4100,0,0.5,0
0.51,4101,0,0.51,0
0.54,4102,0,0.54,0
0.54,4103,0,0.54,0
0.45,4104,0,0,0.45
0.49,4105,0,0,0.49
0.55,4106,0,0.55,0
0.55,4107,0,0.55,0
0.51,4108,0,0.51,0
0.51,4109,0,0.51,0
0.43,4110,0,0,0.43
0.54,4111,0,0.54,0
0.52,4112,0,0.52,0
0.42,4113,0,0,0.42
0.44,4114,0,0,0.44
0.47,4115,0,0,0.47
0.53,4116,0,0.53,0
0.42,4117,0,0,0.42
0.36,4118,0,0,0.36
0.46,4119,0,0,0.46
0.47,4120,0,0,0.47
0.39,4121,0,0,0.39
0.49,4122,0,0,0.49
0.59,4123,0,0.59,0
0.61,4124,0,0.61,0
0.51,4125,0,0.51,0
0.39,4126,0,0,0.39
0.54,4127,0,0.54,0
0.46,4128,0,0,0.46
0.56,4129,0,0.56,0
0.54,4130,0,0.54,0
0.49,4131,0,0,0.49
0.53,4132,0,0.53,0
0.47,4133,0,0,0.47
0.37,4134,0,0,0.37
0.5,4135,0,0.5,0
0.43,4136,0,0,0.43
0.51,4137,0,0.51,0
0.42,4138,0,0,0.42
0.47,4139,0,0,0.47
0.54,4140,0,0.54,0
0.51,4141,0,0.51,0
0.51,4142,0,0.51,0
0.57,4143,0,0.57,0
0.56,4144,0,0.56,0
0.53,4145,0,0.53,0
0.39,4146,0,0,0.39
0.5,4147,0,0.5,0
0.5,4148,0,0.5,0
0.51,4149,0,0.51,0
0.54,4150,0,0.54,0
0.54,4151,0,0.54,0
0.44,4152,0,0,0.44
0.51,4153,0,0.51,0
0.45,4154,0,0,0.45
0.49,4155,0,0,0.49
0.47,4156,0,0,0.47
0.5,4157,0,0.5,0
0.46,4158,0,0,0.46
0.55,4159,0,0.55,0
0.61,4160,0,0.61,0
0.46,4161,0,0,0.46
0.48,4162,0,0,0.48
0.51,4163,0,0.51,0
0.52,4164,0,0.52,0
0.47,4165,0,0,0.47
0.64,4166,0,0.64,0
0.6,4167,0,0.6,0
0.55,4168,0,0.55,0
0.53,4169,0,0.53,0
0.4,4170,0,0,0.4
0.47,4171,0,0,0.47
0.5,4172,0,0.5,0
0.42,4173,0,0,0.42
0.43,4174,0,0,0.43
0.49,4175,0,0,0.49
0.57,4176,0,0.57,0
0.32,4177,0,0,0.32
0.42,4178,0,0,0.42
0.56,4179,0,0.56,0
0.52,4180,0,0.52,0
0.52,4181,0,0.52,0
0.47,4182,0,0,0.47
0.48,4183,0,0,0.48
0.55,4184,0,0.55,0
0.49,4185,0,0,0.49
0.54,4186,0,0.54,0
0.52,4187,0,0.52,0
0.49,4188,0,0,0.49
0.55,4189,0,0.55,0
0.4,4190,0,0,0.4
0.44,4191,0,0,0.44
0.5,4192,0,0.5,0
0.57,4193,0,0.57,0
0.52,4194,0,0.52,0
0.53,4195,0,0.53,0
0.45,4196,0,0,0.45
0.52,4197,0,0.52,0
0.45,4198,0,0,0.45
0.57,4199,0,0.57,0
0.44,4200,0,0,0.44
0.54,4201,0,0.54,0
0.54,4202,0,0.54,0
0.44,4203,0,0,0.44
0.54,4204,0,0.54,0
0.48,4205,0,0,0.48
0.48,4206,0,0,0.48
0.57,4207,0,0.57,0
0.5,4208,0,0.5,0
0.5,4209,0,0.5,0
0.52,4210,0,0.52,0
0.48,4211,0,0,0.48
0.42,4212,0,0,0.42
0.54,4213,0,0.54,0
0.47,4214,0,0,0.47
0.51,4215,0,0.51,0
0.48,4216,0,0,0.48
0.48,4217,0,0,0.48
0.48,4218,0,0,0.48
0.59,4219,0,0.59,0
0.56,4220,0,0.56,0
0.5,4221,0,0.5,0
0.57,4222,0,0.57,0
0.51,4223,0,0.51,0
0.57,4224,0,0.57,0
0.54,4225,0,0.54,0
0.57,4226,0,0.57,0
0.47,4227,0,0,0.47
0.52,4228,0,0.52,0
0.48,4229,0,0,0.48
0.53,4230,0,0.53,0
0.46,4231,0,0,0.46
0.51,4232,0,0.51,0
0.48,4233,0,0,0.48
0.51,4234,0,0.51,0
0.5,4235,0,0.5,0
0.5,4236,0,0.5,0
0.5,4237,0,0.5,0
0.45,4238,0,0,0.45
0.5,4239,0,0.5,0
0.55,4240,0,0.55,0
0.49,4241,0,0,0.49
0.45,4242,0,0,0.45
0.64,4243,0,0.64,0
0.49,4244,0,0,0.49
0.45,4245,0,0,0.45
0.48,4246,0,0,0.48
0.47,4247,0,0,0.47
0.53,4248,0,0.53,0
0.45,4249,0,0,0.45
0.49,4250,0,0,0.49
0.45,4251,0,0,0.45
0.54,4252,0,0.54,0
0.48,4253,0,0,0.48
0.59,4254,0,0.59,0
0.51,4255,0,0.51,0
0.5,4256,0,0.5,0
0.44,4257,0,0,0.44
0.59,4258,0,0.59,0
0.64,4259,0,0.64,0
0.55,4260,0,0.55,0
0.57,4261,0,0.57,0
0.56,4262,0,0.56,0
0.42,4263,0,0,0.42
0.6,4264,0,0.6,0
0.52,4265,0,0.52,0
0.42,4266,0,0,0.42
0.5,4267,0,0.5,0
0.45,4268,0,0,0.45
0.48,4269,0,0,0.48
0.58,4270,0,0.58,0
0.47,4271,0,0,0.47
0.47,4272,0,0,0.47
0.48,4273,0,0,0.48
0.5,4274,0,0.5,0
0.5,4275,0,0.5,0
0.52,4276,0,0.52,0
0.46,4277,0,0,0.46
0.51,4278,0,0.51,0
0.56,4279,0,0.56,0
0.59,4280,0,0.59,0
0.5,4281,0,0.5,0
0.47,4282,0,0,0.47
0.45,4283,0,0,0.45
0.59,4284,0,0.59,0
0.5,4285,0,0.5,0
0.53,4286,0,0.53,0
0.45,4287,0,0,0.45
0.48,4288,0,0,0.48
0.55,4289,0,0.55,0
0.53,4290,0,0.53,0
0.53,4291,0,0.53,0
0.5,4292,0,0.5,0
0.54,4293,0,0.54,0
0.5,4294,0,0.5,0
0.6,4295,0,0.6,0
0.5,4296,0,0.5,0
0.5,4297,0,0.5,0
0.6,4298,0,0.6,0
0.46,4299,0,0,0.46
0.61,4300,0,0.61,0
0.5,4301,0,0.5,0
0.46,4302,0,0,0.46
0.53,4303,0,0.53,0
0.45,4304,0,0,0.45
0.48,4305,0,0,0.48
0.54,4306,0,0.54,0
0.53,4307,0,0.53,0
0.51,4308,0,0.51,0
0.45,4309,0,0,0.45
0.46,4310,0,0,0.46
0.56,4311,0,0.56,0
0.53,4312,0,0.53,0
0.52,4313,0,0.52,0
0.43,4314,0,0,0.43
0.44,4315,0,0,0.44
0.49,4316,0,0,0.49
0.47,4317,0,0,0.47
0.51,4318,0,0.51,0
0.45,4319,0,0,0.45
0.46,4320,0,0,0.46
0.48,4321,0,0,0.48
0.48,4322,0,0,0.48
0.51,4323,0,0.51,0
0.49,4324,0,0,0.49
0.6,4325,0,0.6,0
0.56,4326,0,0.56,0
0.55,4327,0,0.55,0
0.58,4328,0,0.58,0
0.6,4329,0,0.6,0
0.51,4330,0,0.51,0
0.39,4331,0,0,0.39
0.48,4332,0,0,0.48
0.52,4333,0,0.52,0
0.44,4334,0,0,0.44
0.5,4335,0,0.5,0
0.42,4336,0,0,0.42
0.49,4337,0,0,0.49
0.47,4338,0,0,0.47
0.58,4339,0,0.58,0
0.5,4340,0,0.5,0
0.5,4341,0,0.5,0
0.49,4342,0,0,0.49
0.55,4343,0,0.55,0
0.61,4344,0,0.61,0
0.49,4345,0,0,0.49
0.5,4346,0,0.5,0
0.51,4347,0,0.51,0
0.55,4348,0,0.55,0
0.45,4349,0,0,0.45
0.47,4350,0,0,0.47
0.47,4351,0,0,0.47
0.58,4352,0,0.58,0
0.53,4353,0,0.53,0
0.49,4354,0,0,0.49
0.53,4355,0,0.53,0
0.59,4356,0,0.59,0
0.49,4357,0,0,0.49
0.43,4358,0,0,0.43
0.53,4359,0,0.53,0
0.41,4360,0,0,0.41
0.47,4361,0,0,0.47
0.54,4362,0,0.54,0
0.53,4363,0,0.53,0
0.5,4364,0,0.5,0
0.6,4365,0,0.6,0
0.45,4366,0,0,0.45
0.45,4367,0,0,0.45
0.47,4368,0,0,0.47
0.53,4369,0,0.53,0
0.53,4370,0,0.53,0
0.5,4371,0,0.5,0
0.46,4372,0,0,0.46
0.54,4373,0,0.54,0
0.44,4374,0,0,0.44
0.49,4375,0,0,0.49
0.47,4376,0,0,0.47
0.48,4377,0,0,0.48
0.44,4378,0,0,0.44
0.55,4379,0,0.55,0
0.53,4380,0,0.53,0
0.51,4381,0,0.51,0
0.49,4382,0,0,0.49
0.54,4383,0,0.54,0
0.51,4384,0,0.51,0
0.45,4385,0,0,0.45
