iteration,windtexter,application,total_cost,probability_type,probability_cost
743,Full,private,26.4,message_block_cost,14.0
743,Baseline,millitary,64.8,message_block_cost,52.8
744,Baseline,commercial,210.0,message_block_cost,204.0
745,Baseline,private,102.67,message_block_cost,102.0
745,Full,private,1.61,message_block_cost,14.0
745,Baseline,commercial,205.71,message_block_cost,204.0
745,Full,commercial,85.5,message_block_cost,8.8
745,Full,government,42.17,message_block_cost,13.2
745,Full,millitary,171.0,message_block_cost,17.6
746,Partial,private,42.75,message_block_cost,42.0
746,Full,private,42.75,message_block_cost,4.4
746,Baseline,commercial,28.11,message_block_cost,26.4
746,Baseline,government,315.0,message_block_cost,306.0
746,Partial,millitary,56.23,message_block_cost,52.8
747,Partial,private,42.86,message_block_cost,42.0
747,Full,private,42.86,message_block_cost,14.0
747,Baseline,commercial,210.0,message_block_cost,204.0
747,Full,commercial,32.4,message_block_cost,28.0
747,Partial,government,42.17,message_block_cost,39.6
747,Full,millitary,15.43,message_block_cost,56.0
748,Baseline,private,13.95,message_block_cost,13.2
748,Partial,commercial,85.71,message_block_cost,84.0
748,Baseline,government,432.0,message_block_cost,126.0
748,Full,millitary,6.1,message_block_cost,56.0
749,Baseline,private,105.0,message_block_cost,102.0
749,Baseline,commercial,32.4,message_block_cost,26.4
749,Partial,commercial,110.4,message_block_cost,26.4
749,Full,millitary,15.43,message_block_cost,56.0
750,Baseline,government,308.0,message_block_cost,306.0
750,Baseline,millitary,411.0,message_block_cost,408.0
751,Baseline,private,102.86,message_block_cost,102.0
751,Full,private,3.86,message_block_cost,4.4
751,Partial,commercial,168.0,message_block_cost,84.0
751,Partial,millitary,336.0,message_block_cost,168.0
752,Full,commercial,2.83,message_block_cost,8.8
752,Baseline,millitary,55.8,message_block_cost,52.8
752,Partial,millitary,56.23,message_block_cost,52.8
752,Full,millitary,56.23,message_block_cost,56.0
753,Baseline,commercial,205.71,message_block_cost,204.0
753,Full,commercial,85.33,message_block_cost,8.8
753,Partial,government,165.6,message_block_cost,39.6
753,Full,millitary,15.43,message_block_cost,17.6
754,Baseline,private,216.86,message_block_cost,216.0
754,Full,commercial,28.11,message_block_cost,8.8
755,Full,commercial,28.11,message_block_cost,28.0
756,Baseline,commercial,230.4,message_block_cost,26.4
756,Partial,commercial,168.0,message_block_cost,84.0
756,Full,commercial,168.0,message_block_cost,8.8
756,Baseline,millitary,1272.0,message_block_cost,864.0
756,Partial,millitary,170.67,message_block_cost,168.0
757,Baseline,private,14.06,message_block_cost,13.2
757,Full,private,1.61,message_block_cost,14.0
757,Partial,commercial,27.73,message_block_cost,26.4
757,Partial,government,165.6,message_block_cost,39.6
757,Partial,millitary,171.0,message_block_cost,168.0
758,Baseline,private,16.2,message_block_cost,13.2
758,Partial,private,42.86,message_block_cost,42.0
758,Baseline,commercial,230.4,message_block_cost,204.0
758,Partial,commercial,28.11,message_block_cost,26.4
758,Full,commercial,28.11,message_block_cost,28.0
758,Partial,government,42.17,message_block_cost,39.6
759,Full,private,1.61,message_block_cost,4.4
759,Baseline,commercial,210.0,message_block_cost,204.0
759,Partial,government,128.57,message_block_cost,126.0
759,Full,government,128.57,message_block_cost,13.2
759,Partial,millitary,105.6,message_block_cost,52.8
760,Baseline,commercial,210.0,message_block_cost,204.0
760,Partial,commercial,85.33,message_block_cost,84.0
760,Full,commercial,85.33,message_block_cost,28.0
760,Partial,government,41.6,message_block_cost,39.6
761,Baseline,private,229.2,message_block_cost,13.2
761,Partial,government,79.2,message_block_cost,39.6
761,Full,government,79.2,message_block_cost,42.0
762,Full,private,1.61,message_block_cost,4.4
762,Baseline,commercial,85.71,message_block_cost,84.0
762,Full,commercial,7.5,message_block_cost,28.0
762,Full,government,4.82,message_block_cost,42.0
762,Full,millitary,15.43,message_block_cost,56.0
763,Partial,government,79.2,message_block_cost,39.6
763,Full,government,79.2,message_block_cost,42.0
763,Baseline,millitary,867.43,message_block_cost,864.0
763,Full,millitary,6.43,message_block_cost,17.6
764,Partial,private,14.06,message_block_cost,13.2
764,Baseline,commercial,90.0,message_block_cost,84.0
764,Partial,commercial,27.9,message_block_cost,26.4
764,Baseline,millitary,410.67,message_block_cost,408.0
764,Partial,millitary,64.8,message_block_cost,52.8
765,Baseline,private,258.0,message_block_cost,216.0
765,Partial,private,14.06,message_block_cost,13.2
765,Baseline,government,165.6,message_block_cost,126.0
765,Partial,government,128.57,message_block_cost,126.0
765,Baseline,millitary,576.0,message_block_cost,168.0
766,Partial,private,55.2,message_block_cost,13.2
766,Partial,commercial,52.8,message_block_cost,26.4
766,Partial,government,41.85,message_block_cost,39.6
766,Baseline,millitary,105.6,message_block_cost,52.8
767,Baseline,commercial,28.11,message_block_cost,26.4
767,Partial,commercial,85.5,message_block_cost,84.0
767,Full,commercial,85.5,message_block_cost,28.0
767,Baseline,millitary,55.8,message_block_cost,52.8
768,Full,commercial,85.5,message_block_cost,28.0
768,Full,government,11.57,message_block_cost,42.0
768,Baseline,millitary,336.0,message_block_cost,168.0
768,Full,millitary,15.43,message_block_cost,17.6
769,Baseline,private,45.0,message_block_cost,42.0
769,Baseline,commercial,205.33,message_block_cost,204.0
769,Partial,commercial,110.4,message_block_cost,84.0
769,Partial,government,252.0,message_block_cost,126.0
769,Full,government,252.0,message_block_cost,13.2
769,Baseline,millitary,55.47,message_block_cost,52.8
770,Partial,commercial,27.9,message_block_cost,26.4
770,Full,commercial,27.9,message_block_cost,28.0
770,Full,millitary,6.43,message_block_cost,56.0
771,Baseline,commercial,32.4,message_block_cost,26.4
771,Full,commercial,27.9,message_block_cost,8.8
771,Partial,government,41.6,message_block_cost,39.6
771,Full,millitary,6.43,message_block_cost,56.0
772,Baseline,commercial,85.71,message_block_cost,84.0
772,Baseline,government,42.17,message_block_cost,39.6
773,Full,commercial,28.11,message_block_cost,28.0
773,Baseline,government,41.85,message_block_cost,39.6
773,Baseline,millitary,576.0,message_block_cost,168.0
774,Baseline,commercial,110.4,message_block_cost,84.0
774,Baseline,government,252.0,message_block_cost,126.0
775,Baseline,millitary,410.67,message_block_cost,408.0
775,Partial,millitary,220.8,message_block_cost,52.8
775,Full,millitary,220.8,message_block_cost,56.0
776,Baseline,private,14.06,message_block_cost,13.2
776,Partial,private,13.87,message_block_cost,13.2
776,Baseline,government,48.6,message_block_cost,39.6
776,Partial,government,42.17,message_block_cost,39.6
776,Baseline,millitary,171.0,message_block_cost,168.0
777,Baseline,commercial,205.5,message_block_cost,204.0
777,Baseline,government,48.6,message_block_cost,39.6
777,Baseline,millitary,460.8,message_block_cost,408.0
778,Baseline,private,216.75,message_block_cost,216.0
778,Baseline,millitary,576.0,message_block_cost,168.0
778,Full,millitary,6.86,message_block_cost,56.0
779,Full,private,1.61,message_block_cost,14.0
779,Full,government,41.85,message_block_cost,13.2
780,Baseline,private,84.0,message_block_cost,42.0
780,Partial,millitary,171.0,message_block_cost,168.0
781,Partial,commercial,85.5,message_block_cost,84.0
781,Full,commercial,85.5,message_block_cost,8.8
781,Partial,government,128.25,message_block_cost,126.0
782,Baseline,private,14.06,message_block_cost,13.2
782,Partial,private,42.86,message_block_cost,42.0
782,Full,private,42.86,message_block_cost,14.0
782,Partial,millitary,55.8,message_block_cost,52.8
782,Full,millitary,55.8,message_block_cost,17.6
783,Partial,private,26.4,message_block_cost,13.2
783,Baseline,commercial,110.4,message_block_cost,26.4
783,Baseline,millitary,420.0,message_block_cost,408.0
783,Full,millitary,6.43,message_block_cost,56.0
784,Baseline,private,84.0,message_block_cost,42.0
784,Full,private,13.87,message_block_cost,4.4
784,Baseline,government,48.6,message_block_cost,39.6
784,Partial,government,128.0,message_block_cost,126.0
784,Full,millitary,171.0,message_block_cost,17.6
785,Baseline,private,229.2,message_block_cost,13.2
786,Baseline,private,14.06,message_block_cost,13.2
786,Partial,private,42.86,message_block_cost,42.0
786,Full,private,42.86,message_block_cost,14.0
786,Full,millitary,55.8,message_block_cost,56.0
787,Baseline,private,45.0,message_block_cost,42.0
787,Partial,private,14.06,message_block_cost,13.2
787,Partial,commercial,27.73,message_block_cost,26.4
787,Partial,millitary,220.8,message_block_cost,52.8
788,Partial,private,26.4,message_block_cost,13.2
788,Full,private,26.4,message_block_cost,4.4
788,Partial,commercial,85.33,message_block_cost,84.0
788,Baseline,government,128.25,message_block_cost,126.0
789,Baseline,commercial,28.11,message_block_cost,26.4
789,Baseline,government,308.25,message_block_cost,306.0
789,Baseline,millitary,576.0,message_block_cost,408.0
789,Partial,millitary,105.6,message_block_cost,52.8
790,Partial,commercial,85.71,message_block_cost,84.0
790,Full,commercial,85.71,message_block_cost,28.0
790,Partial,government,79.2,message_block_cost,39.6
791,Full,private,1.53,message_block_cost,4.4
791,Baseline,commercial,27.9,message_block_cost,26.4
791,Partial,commercial,52.8,message_block_cost,26.4
791,Baseline,government,308.57,message_block_cost,306.0
791,Partial,government,42.17,message_block_cost,39.6
791,Baseline,millitary,420.0,message_block_cost,408.0
791,Partial,millitary,56.23,message_block_cost,52.8
792,Partial,government,41.6,message_block_cost,39.6
792,Partial,millitary,220.8,message_block_cost,168.0
793,Baseline,private,216.75,message_block_cost,216.0
793,Partial,commercial,85.33,message_block_cost,84.0
793,Baseline,government,79.2,message_block_cost,39.6
793,Partial,government,128.57,message_block_cost,126.0
793,Baseline,millitary,56.23,message_block_cost,52.8
794,Full,private,1.61,message_block_cost,14.0
794,Baseline,commercial,28.11,message_block_cost,26.4
794,Partial,commercial,110.4,message_block_cost,26.4
794,Full,millitary,171.43,message_block_cost,17.6
795,Partial,private,42.67,message_block_cost,42.0
795,Baseline,government,315.0,message_block_cost,306.0
795,Partial,government,128.25,message_block_cost,126.0
795,Full,government,128.25,message_block_cost,42.0
796,Partial,government,252.0,message_block_cost,126.0
796,Full,government,252.0,message_block_cost,42.0
797,Full,private,1.72,message_block_cost,14.0
797,Partial,commercial,85.71,message_block_cost,84.0
797,Full,government,128.0,message_block_cost,42.0
797,Full,millitary,56.23,message_block_cost,17.6
798,Full,private,1.61,message_block_cost,4.4
798,Partial,commercial,168.0,message_block_cost,84.0
798,Partial,government,128.57,message_block_cost,126.0
798,Full,government,128.57,message_block_cost,42.0
798,Baseline,millitary,171.0,message_block_cost,168.0
798,Full,millitary,5.67,message_block_cost,56.0
799,Partial,private,55.2,message_block_cost,13.2
799,Full,private,55.2,message_block_cost,14.0
799,Baseline,government,315.0,message_block_cost,306.0
799,Partial,government,128.25,message_block_cost,126.0
799,Full,government,128.25,message_block_cost,42.0
799,Full,millitary,6.86,message_block_cost,17.6
800,Baseline,private,229.2,message_block_cost,216.0
800,Full,private,42.86,message_block_cost,4.4
800,Baseline,commercial,205.33,message_block_cost,204.0
800,Full,commercial,2.83,message_block_cost,8.8
801,Baseline,private,14.06,message_block_cost,13.2
801,Partial,millitary,220.8,message_block_cost,168.0
801,Full,millitary,220.8,message_block_cost,17.6
802,Full,private,1.72,message_block_cost,4.4
802,Baseline,commercial,288.0,message_block_cost,84.0
802,Baseline,government,657.0,message_block_cost,648.0
802,Baseline,millitary,56.23,message_block_cost,52.8
803,Full,private,1.72,message_block_cost,4.4
803,Baseline,commercial,28.11,message_block_cost,26.4
803,Baseline,government,48.6,message_block_cost,39.6
803,Baseline,millitary,576.0,message_block_cost,408.0
803,Full,millitary,171.43,message_block_cost,17.6
804,Baseline,government,128.57,message_block_cost,126.0
804,Partial,government,41.85,message_block_cost,39.6
804,Baseline,millitary,105.6,message_block_cost,52.8
804,Full,millitary,171.43,message_block_cost,17.6
805,Baseline,commercial,288.0,message_block_cost,204.0
805,Full,government,4.82,message_block_cost,42.0
806,Partial,private,55.2,message_block_cost,42.0
806,Full,private,55.2,message_block_cost,4.4
806,Partial,commercial,168.0,message_block_cost,84.0
806,Partial,millitary,170.67,message_block_cost,168.0
807,Partial,commercial,110.4,message_block_cost,26.4
807,Full,commercial,110.4,message_block_cost,8.8
807,Partial,government,79.2,message_block_cost,39.6
807,Baseline,millitary,576.0,message_block_cost,408.0
807,Partial,millitary,336.0,message_block_cost,168.0
807,Full,millitary,336.0,message_block_cost,56.0
808,Baseline,private,55.2,message_block_cost,13.2
808,Partial,private,42.86,message_block_cost,42.0
808,Partial,commercial,27.73,message_block_cost,26.4
808,Full,commercial,27.73,message_block_cost,28.0
808,Partial,government,165.6,message_block_cost,39.6
808,Baseline,millitary,56.23,message_block_cost,52.8
808,Partial,millitary,220.8,message_block_cost,168.0
809,Baseline,private,14.06,message_block_cost,13.2
809,Partial,private,55.2,message_block_cost,13.2
809,Full,private,55.2,message_block_cost,14.0
809,Baseline,government,315.0,message_block_cost,306.0
809,Partial,government,42.17,message_block_cost,39.6
810,Partial,government,128.57,message_block_cost,126.0
810,Full,government,128.57,message_block_cost,42.0
810,Partial,millitary,56.23,message_block_cost,52.8
811,Partial,private,14.06,message_block_cost,13.2
811,Full,private,14.06,message_block_cost,14.0
811,Partial,millitary,55.47,message_block_cost,52.8
812,Partial,private,13.87,message_block_cost,13.2
812,Full,private,13.87,message_block_cost,4.4
812,Baseline,commercial,85.33,message_block_cost,84.0
812,Full,commercial,3.42,message_block_cost,28.0
812,Partial,millitary,171.43,message_block_cost,168.0
813,Baseline,commercial,864.0,message_block_cost,432.0
813,Partial,commercial,52.8,message_block_cost,26.4
813,Full,commercial,52.8,message_block_cost,28.0
813,Baseline,millitary,56.23,message_block_cost,52.8
813,Full,millitary,171.43,message_block_cost,56.0
814,Baseline,private,115.2,message_block_cost,102.0
814,Full,private,14.06,message_block_cost,4.4
814,Baseline,commercial,433.71,message_block_cost,432.0
814,Full,commercial,3.0,message_block_cost,8.8
814,Partial,government,42.17,message_block_cost,39.6
814,Baseline,millitary,867.43,message_block_cost,864.0
814,Full,millitary,5.34,message_block_cost,56.0
815,Baseline,private,84.0,message_block_cost,42.0
815,Baseline,commercial,288.0,message_block_cost,204.0
815,Partial,commercial,85.33,message_block_cost,84.0
815,Baseline,millitary,816.0,message_block_cost,408.0
816,Full,private,1.61,message_block_cost,4.4
816,Baseline,commercial,28.11,message_block_cost,26.4
816,Baseline,government,128.25,message_block_cost,126.0
816,Baseline,millitary,576.0,message_block_cost,408.0
817,Baseline,private,105.0,message_block_cost,102.0
817,Partial,private,14.06,message_block_cost,13.2
