iteration,windtexter,application,total_cost,probability_type,probability_cost
695,Baseline,private,26.4,message_block_cost,13.2
695,Partial,private,55.2,message_block_cost,42.0
695,Baseline,commercial,230.4,message_block_cost,26.4
695,Full,commercial,27.73,message_block_cost,28.0
695,Baseline,government,128.25,message_block_cost,126.0
696,Baseline,private,115.2,message_block_cost,13.2
696,Partial,private,13.87,message_block_cost,13.2
696,Baseline,government,41.6,message_block_cost,39.6
696,Full,government,5.14,message_block_cost,42.0
697,Baseline,commercial,636.0,message_block_cost,204.0
697,Baseline,government,48.6,message_block_cost,39.6
697,Partial,government,252.0,message_block_cost,126.0
698,Full,private,13.87,message_block_cost,4.4
698,Full,commercial,3.42,message_block_cost,28.0
699,Baseline,private,105.0,message_block_cost,102.0
699,Partial,private,42.67,message_block_cost,42.0
699,Baseline,commercial,90.0,message_block_cost,84.0
699,Full,commercial,3.21,message_block_cost,28.0
699,Baseline,government,252.0,message_block_cost,126.0
699,Partial,government,41.6,message_block_cost,39.6
699,Full,government,41.6,message_block_cost,13.2
700,Partial,private,13.95,message_block_cost,13.2
700,Baseline,commercial,27.73,message_block_cost,26.4
700,Partial,millitary,56.23,message_block_cost,52.8
701,Baseline,private,45.0,message_block_cost,42.0
701,Partial,private,55.2,message_block_cost,42.0
701,Baseline,government,308.57,message_block_cost,306.0
701,Partial,millitary,171.0,message_block_cost,168.0
702,Full,private,14.06,message_block_cost,4.4
702,Baseline,commercial,110.4,message_block_cost,84.0
702,Partial,commercial,110.4,message_block_cost,84.0
702,Full,commercial,110.4,message_block_cost,8.8
702,Full,government,5.14,message_block_cost,42.0
703,Baseline,private,105.0,message_block_cost,102.0
703,Full,private,1.53,message_block_cost,4.4
703,Baseline,commercial,27.73,message_block_cost,26.4
703,Full,commercial,28.11,message_block_cost,8.8
703,Partial,government,41.85,message_block_cost,39.6
703,Partial,millitary,56.23,message_block_cost,52.8
704,Baseline,government,128.25,message_block_cost,126.0
704,Partial,government,128.57,message_block_cost,126.0
704,Baseline,millitary,916.8,message_block_cost,864.0
705,Partial,private,42.86,message_block_cost,42.0
705,Partial,government,128.25,message_block_cost,126.0
705,Full,millitary,56.23,message_block_cost,56.0
706,Baseline,millitary,105.6,message_block_cost,52.8
707,Baseline,private,115.2,message_block_cost,13.2
707,Partial,commercial,85.71,message_block_cost,84.0
707,Baseline,government,128.0,message_block_cost,126.0
707,Baseline,millitary,180.0,message_block_cost,168.0
707,Partial,millitary,105.6,message_block_cost,52.8
708,Baseline,private,144.0,message_block_cost,42.0
708,Partial,private,14.06,message_block_cost,13.2
708,Partial,commercial,110.4,message_block_cost,26.4
708,Baseline,government,79.2,message_block_cost,39.6
708,Baseline,millitary,220.8,message_block_cost,168.0
709,Baseline,commercial,52.8,message_block_cost,26.4
709,Full,commercial,3.42,message_block_cost,28.0
709,Baseline,government,165.6,message_block_cost,39.6
710,Partial,private,42.86,message_block_cost,42.0
710,Full,commercial,3.21,message_block_cost,8.8
710,Baseline,government,345.6,message_block_cost,39.6
710,Full,government,4.57,message_block_cost,13.2
711,Baseline,private,14.06,message_block_cost,13.2
711,Full,private,1.53,message_block_cost,14.0
711,Partial,commercial,28.11,message_block_cost,26.4
711,Full,millitary,6.43,message_block_cost,17.6
712,Partial,private,13.87,message_block_cost,13.2
712,Full,private,13.87,message_block_cost,14.0
712,Baseline,commercial,516.0,message_block_cost,84.0
712,Partial,commercial,110.4,message_block_cost,26.4
712,Full,commercial,110.4,message_block_cost,28.0
712,Full,government,41.6,message_block_cost,42.0
712,Baseline,millitary,55.8,message_block_cost,52.8
712,Partial,millitary,220.8,message_block_cost,168.0
713,Baseline,private,258.0,message_block_cost,42.0
713,Full,private,14.06,message_block_cost,4.4
713,Full,commercial,2.66,message_block_cost,8.8
713,Baseline,government,128.0,message_block_cost,126.0
713,Full,government,128.57,message_block_cost,13.2
713,Baseline,millitary,220.8,message_block_cost,168.0
713,Partial,millitary,105.6,message_block_cost,52.8
714,Baseline,private,105.0,message_block_cost,102.0
714,Full,commercial,3.04,message_block_cost,8.8
714,Full,government,41.6,message_block_cost,42.0
714,Partial,millitary,55.8,message_block_cost,52.8
714,Full,millitary,55.8,message_block_cost,17.6
715,Partial,commercial,52.8,message_block_cost,26.4
715,Full,commercial,52.8,message_block_cost,8.8
715,Baseline,government,42.17,message_block_cost,39.6
715,Full,millitary,6.86,message_block_cost,56.0
716,Baseline,government,48.6,message_block_cost,39.6
716,Full,government,5.14,message_block_cost,42.0
716,Full,millitary,6.0,message_block_cost,56.0
717,Baseline,private,102.86,message_block_cost,102.0
717,Partial,government,128.25,message_block_cost,126.0
717,Baseline,millitary,220.8,message_block_cost,168.0
717,Partial,millitary,170.67,message_block_cost,168.0
718,Full,private,14.06,message_block_cost,14.0
718,Full,commercial,3.04,message_block_cost,8.8
718,Partial,government,165.6,message_block_cost,126.0
718,Full,government,165.6,message_block_cost,13.2
718,Baseline,millitary,171.0,message_block_cost,168.0
718,Full,millitary,5.67,message_block_cost,17.6
719,Partial,private,13.95,message_block_cost,13.2
719,Full,private,13.95,message_block_cost,4.4
719,Baseline,government,128.0,message_block_cost,126.0
719,Partial,government,41.85,message_block_cost,39.6
719,Partial,millitary,56.23,message_block_cost,52.8
720,Baseline,private,13.87,message_block_cost,13.2
720,Baseline,commercial,28.11,message_block_cost,26.4
720,Baseline,government,315.0,message_block_cost,306.0
720,Partial,government,41.85,message_block_cost,39.6
720,Baseline,millitary,220.8,message_block_cost,52.8
720,Partial,millitary,56.23,message_block_cost,52.8
720,Full,millitary,56.23,message_block_cost,56.0
721,Partial,private,42.86,message_block_cost,42.0
721,Partial,commercial,85.5,message_block_cost,84.0
721,Partial,government,42.17,message_block_cost,39.6
721,Full,government,42.17,message_block_cost,13.2
721,Partial,millitary,171.0,message_block_cost,168.0
721,Full,millitary,171.0,message_block_cost,56.0
722,Partial,private,84.0,message_block_cost,42.0
722,Partial,commercial,110.4,message_block_cost,26.4
722,Partial,government,128.57,message_block_cost,126.0
722,Full,government,128.57,message_block_cost,13.2
722,Baseline,millitary,180.0,message_block_cost,168.0
722,Partial,millitary,56.23,message_block_cost,52.8
723,Baseline,private,84.0,message_block_cost,42.0
723,Partial,private,42.75,message_block_cost,42.0
723,Baseline,commercial,27.73,message_block_cost,26.4
723,Partial,commercial,52.8,message_block_cost,26.4
723,Baseline,government,308.25,message_block_cost,306.0
724,Partial,private,42.75,message_block_cost,42.0
724,Partial,commercial,27.9,message_block_cost,26.4
724,Partial,government,128.57,message_block_cost,126.0
724,Full,millitary,171.43,message_block_cost,17.6
725,Baseline,private,26.4,message_block_cost,13.2
725,Partial,private,84.0,message_block_cost,42.0
725,Full,private,84.0,message_block_cost,14.0
725,Baseline,commercial,438.0,message_block_cost,432.0
725,Baseline,government,345.6,message_block_cost,39.6
725,Partial,government,165.6,message_block_cost,39.6
726,Baseline,private,13.87,message_block_cost,13.2
726,Full,private,42.67,message_block_cost,4.4
726,Partial,commercial,52.8,message_block_cost,26.4
726,Baseline,government,345.6,message_block_cost,306.0
726,Baseline,millitary,336.0,message_block_cost,168.0
727,Partial,private,13.87,message_block_cost,13.2
727,Full,commercial,85.71,message_block_cost,28.0
727,Partial,government,252.0,message_block_cost,126.0
727,Full,government,252.0,message_block_cost,13.2
727,Baseline,millitary,180.0,message_block_cost,168.0
728,Partial,commercial,28.11,message_block_cost,26.4
728,Baseline,government,48.6,message_block_cost,39.6
728,Partial,government,252.0,message_block_cost,126.0
728,Baseline,millitary,105.6,message_block_cost,52.8
729,Baseline,private,105.0,message_block_cost,102.0
729,Partial,private,55.2,message_block_cost,13.2
729,Baseline,millitary,460.8,message_block_cost,408.0
730,Baseline,private,42.67,message_block_cost,42.0
730,Full,private,42.75,message_block_cost,4.4
731,Baseline,commercial,110.4,message_block_cost,84.0
731,Baseline,millitary,64.8,message_block_cost,52.8
732,Baseline,private,115.2,message_block_cost,13.2
732,Partial,commercial,110.4,message_block_cost,26.4
732,Baseline,government,135.0,message_block_cost,126.0
732,Partial,government,41.6,message_block_cost,39.6
732,Full,government,41.6,message_block_cost,42.0
732,Baseline,millitary,64.8,message_block_cost,52.8
732,Partial,millitary,220.8,message_block_cost,168.0
732,Full,millitary,220.8,message_block_cost,17.6
733,Baseline,commercial,168.0,message_block_cost,84.0
733,Partial,commercial,85.71,message_block_cost,84.0
733,Full,government,5.14,message_block_cost,42.0
733,Baseline,millitary,460.8,message_block_cost,52.8
733,Partial,millitary,336.0,message_block_cost,168.0
734,Baseline,commercial,85.71,message_block_cost,84.0
734,Baseline,government,774.0,message_block_cost,648.0
734,Partial,government,41.6,message_block_cost,39.6
734,Baseline,millitary,105.6,message_block_cost,52.8
735,Partial,commercial,85.71,message_block_cost,84.0
735,Full,commercial,85.71,message_block_cost,8.8
735,Partial,government,165.6,message_block_cost,39.6
735,Full,millitary,6.86,message_block_cost,56.0
736,Baseline,private,204.0,message_block_cost,102.0
736,Full,private,42.86,message_block_cost,4.4
736,Baseline,millitary,460.8,message_block_cost,52.8
736,Partial,millitary,55.8,message_block_cost,52.8
736,Full,millitary,55.8,message_block_cost,56.0
737,Partial,private,14.06,message_block_cost,13.2
737,Baseline,commercial,230.4,message_block_cost,26.4
737,Partial,commercial,27.73,message_block_cost,26.4
737,Baseline,government,128.0,message_block_cost,126.0
737,Partial,millitary,336.0,message_block_cost,168.0
738,Full,private,1.53,message_block_cost,4.4
738,Partial,commercial,85.5,message_block_cost,84.0
738,Baseline,government,315.0,message_block_cost,306.0
739,Full,private,1.53,message_block_cost,4.4
740,Baseline,private,14.06,message_block_cost,13.2
740,Baseline,commercial,32.4,message_block_cost,26.4
740,Baseline,government,657.0,message_block_cost,648.0
740,Partial,millitary,220.8,message_block_cost,52.8
741,Full,commercial,3.21,message_block_cost,8.8
741,Baseline,millitary,916.8,message_block_cost,52.8
741,Full,millitary,15.43,message_block_cost,56.0
742,Partial,private,13.87,message_block_cost,13.2
742,Baseline,commercial,110.4,message_block_cost,84.0
743,Baseline,private,26.4,message_block_cost,13.2
743,Partial,private,14.06,message_block_cost,13.2
743,Full,commercial,3.21,message_block_cost,8.8
743,Baseline,government,165.6,message_block_cost,126.0
744,Partial,commercial,85.33,message_block_cost,84.0
744,Baseline,millitary,56.23,message_block_cost,52.8
744,Full,millitary,6.43,message_block_cost,56.0
745,Partial,commercial,85.33,message_block_cost,84.0
745,Full,government,4.25,message_block_cost,13.2
746,Baseline,private,204.0,message_block_cost,102.0
746,Baseline,commercial,438.0,message_block_cost,432.0
746,Partial,government,165.6,message_block_cost,126.0
747,Partial,government,42.17,message_block_cost,39.6
747,Full,millitary,6.0,message_block_cost,56.0
748,Partial,private,42.86,message_block_cost,42.0
748,Full,private,42.86,message_block_cost,4.4
748,Baseline,government,42.17,message_block_cost,39.6
748,Partial,government,128.0,message_block_cost,126.0
748,Baseline,millitary,56.23,message_block_cost,52.8
749,Partial,private,26.4,message_block_cost,13.2
749,Full,private,26.4,message_block_cost,4.4
749,Baseline,commercial,52.8,message_block_cost,26.4
749,Partial,commercial,27.73,message_block_cost,26.4
749,Baseline,government,165.6,message_block_cost,39.6
749,Baseline,millitary,876.0,message_block_cost,864.0
749,Full,millitary,171.43,message_block_cost,17.6
750,Baseline,private,45.0,message_block_cost,42.0
750,Full,private,42.86,message_block_cost,4.4
750,Baseline,commercial,516.0,message_block_cost,84.0
750,Partial,commercial,85.5,message_block_cost,84.0
750,Full,millitary,6.43,message_block_cost,17.6
751,Baseline,private,13.95,message_block_cost,13.2
751,Partial,private,16.2,message_block_cost,13.2
751,Baseline,commercial,516.0,message_block_cost,84.0
751,Baseline,government,41.6,message_block_cost,39.6
751,Baseline,millitary,460.8,message_block_cost,408.0
752,Baseline,private,84.0,message_block_cost,42.0
752,Full,private,1.42,message_block_cost,4.4
752,Partial,government,79.2,message_block_cost,39.6
752,Baseline,millitary,170.67,message_block_cost,168.0
752,Partial,millitary,56.23,message_block_cost,52.8
752,Full,millitary,56.23,message_block_cost,17.6
753,Baseline,private,13.95,message_block_cost,13.2
753,Partial,private,42.86,message_block_cost,42.0
754,Partial,private,42.67,message_block_cost,42.0
754,Baseline,millitary,55.8,message_block_cost,52.8
754,Partial,millitary,180.0,message_block_cost,168.0
754,Full,millitary,180.0,message_block_cost,56.0
755,Partial,private,42.86,message_block_cost,42.0
755,Baseline,commercial,90.0,message_block_cost,84.0
755,Partial,commercial,85.5,message_block_cost,84.0
755,Full,commercial,85.5,message_block_cost,28.0
755,Baseline,millitary,411.0,message_block_cost,408.0
755,Partial,millitary,170.67,message_block_cost,168.0
755,Full,millitary,170.67,message_block_cost,17.6
756,Baseline,private,42.67,message_block_cost,42.0
756,Baseline,commercial,27.9,message_block_cost,26.4
756,Full,commercial,3.04,message_block_cost,28.0
756,Baseline,government,432.0,message_block_cost,306.0
756,Baseline,millitary,411.0,message_block_cost,408.0
756,Partial,millitary,56.23,message_block_cost,52.8
757,Baseline,private,55.2,message_block_cost,13.2
757,Partial,private,26.4,message_block_cost,13.2
757,Partial,government,128.57,message_block_cost,126.0
757,Full,government,128.57,message_block_cost,13.2
757,Partial,millitary,55.8,message_block_cost,52.8
758,Baseline,private,102.75,message_block_cost,102.0
758,Partial,private,55.2,message_block_cost,13.2
758,Baseline,commercial,85.33,message_block_cost,84.0
758,Partial,commercial,85.71,message_block_cost,84.0
758,Baseline,government,345.6,message_block_cost,39.6
759,Baseline,commercial,110.4,message_block_cost,26.4
759,Full,commercial,85.5,message_block_cost,28.0
759,Baseline,government,42.17,message_block_cost,39.6
759,Baseline,millitary,55.8,message_block_cost,52.8
759,Full,millitary,6.86,message_block_cost,56.0
760,Partial,private,14.06,message_block_cost,13.2
760,Baseline,commercial,230.4,message_block_cost,204.0
761,Partial,private,42.86,message_block_cost,42.0
761,Baseline,government,79.2,message_block_cost,39.6
761,Partial,millitary,220.8,message_block_cost,168.0
761,Full,millitary,220.8,message_block_cost,17.6
762,Baseline,private,115.2,message_block_cost,102.0
762,Baseline,commercial,110.4,message_block_cost,26.4
762,Partial,government,128.57,message_block_cost,126.0
762,Baseline,millitary,220.8,message_block_cost,168.0
762,Partial,millitary,170.67,message_block_cost,168.0
763,Full,private,14.06,message_block_cost,14.0
763,Baseline,commercial,85.71,message_block_cost,84.0
